-9.451772181856511468e-01,-1.991599369416845677e+00,1.140262759293474204e+00,1.569987285855638515e+00,-8.527403581266279620e-01,1.764431547238354936e+00,-8.254968520085190775e-01,-5.917805110089375403e-02,-4.977638287427111896e-01,4.699575032029695842e-01,-6.819044580773427899e-01,5.187993479477742698e-01,1.756064957856599662e+00,-3.277129733469134054e-01,1.346900302846488762e+00,6.388373569683941655e-01,-9.556216659635735633e-01,-6.322936439349754467e-01,-1.228757023636168899e+00,1.480734918495893115e+00,-7.322688338836912392e-01,-2.321258348620210299e+00,4.701884866926093198e-01,1.079330229401562979e+00,3.963790956269341303e-01,1.545472206253894809e+00,1.028683173706128828e+00,7.938643771843969521e-01,1.595946549545548265e+00,9.656510277923370522e-02,2.334062414362100490e+00,1.321884138287692911e+00,-2.557236113946537159e-01,-1.219778248562851664e+00,-1.225191779253308910e+00,-5.037999432710168479e-01,3.218410548638411139e+00,4.642002523801022629e-02,-1.987926014657244167e-01,5.532991484046633213e-01,-2.357635298961428649e+00,2.277953302915136202e+00,-2.527411033745444513e+00,-1.515978464874028431e+00,-2.240263496519024067e-01,1.075280137515524981e+00,9.949471130438752864e-01,8.057453226381051659e-01,2.279253764689171402e-01,-1.846847690162776390e+00,7.536149635027145077e-01,3.576982964209381777e+00,-1.648942874435667783e+00,-1.838792204620690152e+00,-9.082162461840911361e-01,3.009210491799825804e-01,-2.280611520059139512e-03,3.102617558804681708e-01,-2.178396365866646089e+00,1.498711268166146526e+00,-1.323077381914556039e+00,3.655204053193539249e-01,3.718543338379593166e+00,-1.794637525112519949e+00,2.837336755165568380e+00,1.807797200670104854e+00,-1.340328197869519178e+00,3.400099296634850887e+00,-1.776264242711911079e+00,-8.253572027254123256e-02,1.821769736787572258e+00,3.107573044001731843e-01,1.255493138226251859e-01,-5.800433026081555088e-01,1.794574107356357695e+00,-4.080982171176666951e-01,-2.439548245432133111e+00,-1.216915073053933316e+00,-1.746270279522236235e+00,3.981182643566899548e-01,-1.443113823322716094e+00,2.010037986154197043e+00,7.212308235026960723e-01,-1.408533473508206013e+00,1.444405721920623220e+00,1.281039734178377687e+00,-1.794414504824171308e+00,-1.762095162874753207e+00,-1.073819574444080827e+00,-2.569007935737048220e-01,-6.496649116416555181e-01,3.693347442365372268e-01,-1.515292626545245547e+00,-2.781500380089057867e+00,6.109403090099228828e-02,-2.302215469207122833e-01,4.069979488708679871e-01,2.411961926849314208e-01,-9.562788132476958136e-01,5.405669207454634195e-01,3.449758137242787015e+00
1.337512523739926129e+00,2.875160215594748436e+00,6.852117097313998872e-01,-3.089357358981060564e+00,-1.518632026368866406e+00,1.363080462098681389e+00,1.726696391287507071e+00,-5.452601345861880500e-01,3.237611491128922214e-01,1.669114840739016337e-01,-9.169145874701436494e-01,6.046088723827629519e-01,-1.016022665709645917e-01,6.266156536368591157e-01,-4.461412814259507198e-01,-5.069947592225927391e-01,-3.818132732613093161e-01,1.696483513790311981e-01,-1.093751126589365796e+00,-1.389930614971600864e+00,9.582252556611771735e-03,-6.729513066256110898e-01,7.430632473879025257e-01,-1.271505452946823933e+00,1.354021935063667526e+00,4.946976088769646229e-01,2.339243946453581469e+00,-1.737827014385680546e-01,-9.545005429094282068e-01,1.587125551493519859e+00,-8.832039838011885857e-01,7.522206095920345170e-01,3.418595322571220674e-01,-2.778175115117469396e+00,2.951881338581023861e-01,1.787404553654096673e-01,3.884855795053508976e-01,2.666406876262195524e+00,4.649830776471255422e-01,1.781778643692816910e+00,2.666113808688508779e+00,3.866888040270095028e-01,-1.445257287346333186e+00,-5.289220681022692716e-01,-5.752361536409628801e-02,-1.080022138620384958e-01,-1.595147802658839264e+00,-1.827178513886217992e+00,1.063179824140980223e+00,3.810304598836944390e+00,-4.154801014101109358e-01,5.127057882337581196e-01,1.414913665309036617e-01,6.960158009509331833e-01,5.586269126480285507e-01,1.347874564228450422e+00,2.105486131988924647e+00,8.230155432452908038e-01,-4.149152155979686896e+00,-5.194032484538143590e-01,-2.162085747382995748e+00,1.582490305551213616e+00,-4.808633083470011393e-01,-2.876897849334758561e-01,-1.026388825313333975e+00,-1.420481721400526975e+00,2.114398499195294434e+00,-3.699667265536670802e-01,-1.644328567838896804e+00,-7.659226271291257326e-01,4.716585526158377784e-01,-6.346026476965622998e-02,8.594820531997904300e-01,-1.033932079739383336e-01,1.001908672389264510e-01,9.547604655441906951e-01,3.127401115736944126e-02,2.638413689892562825e-03,9.023567464744262079e-01,-8.884151966465465566e-01,8.594436534793778448e-02,-8.228785401792666487e-01,-1.184217393415709196e+00,9.037654647791053542e-01,3.585510331615409663e-01,-1.326812924410786909e+00,3.574143172960929093e-01,1.008007811940637932e+00,-1.782960361414519079e+00,-1.473247879418656536e+00,7.488996494596114051e-01,-5.195112548658765705e-01,-1.804731925061708431e+00,3.756228054739036981e-01,2.048499598096023000e+00,-2.132268151066303741e+00,1.659545164585421118e+00,-4.452421872196590247e-01,1.181004874101418300e+00,-2.545939837363674130e+00,9.938487446402294312e-02
1.551870509694107669e+00,7.068793167502753771e-01,5.666999599358476525e-01,-6.611001099616058418e-01,1.779759309590271399e-01,7.133556837310591758e-01,-3.963224135972504003e-02,9.129934476378103181e-01,-4.606531573052463635e-01,-4.732515498689243705e-01,1.778995536275137512e+00,-8.130993855460622033e-01,-4.385448438103908830e-01,-5.930545363071442200e-01,-1.590513061875575396e+00,1.156495846604749023e+00,1.775174932008978246e+00,-1.224869461806878279e+00,3.135839357715581865e-01,1.290506644459519014e+00,1.666232838759580615e+00,-1.693668341007137146e+00,9.560486933561787026e-01,3.509210035763000168e-01,2.397766006778155323e-01,-2.434333084623979460e+00,-1.371039480360644713e+00,8.812064304117243896e-02,5.893443648594057227e-02,2.152677498124224709e-01,9.352368246010155373e-01,7.495291994327494267e-01,8.092690033703384134e-02,8.771287921777963792e-01,-7.492914564286980994e-01,1.226406087327653216e+00,-6.189843972157733631e-01,7.754775653709335970e-01,-1.840865225956005879e+00,-1.724167789691975372e+00,2.155014697756612474e+00,-2.694877832348139268e-01,9.547047473908513160e-01,-7.791765560059284168e-02,-1.088127419776942606e+00,5.405646404002188987e-01,-1.506790186671733478e+00,-6.964830737985286957e-01,-4.019521515641968357e-01,-3.399348075262864644e-01,-1.405082469026120551e+00,1.779086630953397474e+00,-7.233869598955856572e-01,1.644599221438876935e+00,8.924840432658803779e-02,-1.646666987979751529e+00,1.808393793541941963e-01,2.140020838066544417e+00,6.027204218772020949e-01,-1.654268829659680251e-01,1.313902432836488998e+00,5.774375168088393684e-01,1.765922042411186554e-01,-3.232425852626799601e-01,-1.741456256086832133e-01,1.055692237020390722e+00,2.034926398436745387e+00,-3.932421297095335611e+00,2.152700572323042127e+00,5.774475664530024366e-01,7.294526764934640140e-01,1.922678891671351642e-01,-2.089891171102152168e+00,-9.427744071905124201e-01,-1.673757327177217258e+00,9.001359554075742953e-01,3.037992769161218298e+00,-1.078234682537986489e+00,-1.992341418255603847e+00,-1.009150670582830589e+00,1.681005812895119744e+00,-1.407955571069847256e+00,2.313734594308130887e+00,-5.075860591680095846e-01,-2.180151585121776758e+00,8.905469665788501299e-01,-2.069256771183294763e+00,2.467754662901209747e-02,5.853003776483247655e-01,-1.794348452357412249e+00,-4.525666583502011564e-01,-1.238878029811165460e+00,1.998691852548091452e+00,7.624813732300548264e-01,-8.941963912159113237e-01,6.186380311184896952e-01,-1.366403424430503444e+00,5.341728336113964470e-01,-8.516979113788234468e-01,2.157185743443357673e+00,4.830907971566084091e-01
4.206249306452675141e-01,-1.375564993249342782e+00,-2.175743399184648652e-02,-1.097709742406425493e+00,1.511690414164850393e+00,7.293292210490556204e-01,1.348161705177228109e+00,3.173909854863377622e-01,8.356487340353370152e-01,-1.619116536813170804e+00,4.057946396591438631e-01,8.285835561483445577e-01,2.435912728841469754e-01,-1.864461061266214637e-01,7.917407927481198149e-01,-1.588057856302917514e+00,1.306002269511851832e+00,3.732627353886816213e+00,3.543693405494435789e-01,4.149204979950110728e-01,1.466747077486750150e+00,-4.280838002652626040e-01,-1.901320267528529284e-01,3.062765353507268529e+00,-1.849553830620146000e+00,-4.619904802397678534e-01,-2.969622188315832467e+00,-9.292006904613817619e-01,-2.209549465688885217e+00,5.824530602539423896e-02,-2.572926360522154621e+00,1.743749356684751062e+00,-1.324164440335949378e+00,1.290710953771667113e-01,2.301771793533894606e+00,1.147882564226629709e+00,2.813929129945948529e-02,1.820087536088274227e+00,-3.977404498125793886e-01,-1.044704168975383179e-01,-1.657216263781330912e-01,1.558616985282808676e+00,-1.479495092907821274e-01,-6.791596176018009634e-02,7.358862922201776791e-02,-1.004909591858321960e+00,9.176759394496866173e-01,6.516198323163111539e-01,1.005460201960399758e-01,7.676117125156286525e-01,5.237610342274272579e-01,-2.303134906214024724e+00,-3.001920978568644927e+00,-1.126614812089492546e+00,-7.802809180813369272e-01,-2.518027543535154567e-01,9.325638183348827770e-01,1.714114193836642874e+00,-2.170829587328176657e+00,-1.550200404879525484e+00,7.730033515709726633e-01,-1.642143563492365121e+00,-2.293210861496358888e+00,1.995445388993477565e+00,-1.811731778755893973e+00,2.153620202472835032e+00,2.019708089938861695e-01,-1.764253826969426564e+00,-1.327069483020500540e+00,-1.037681273484050148e-01,-2.602777588564745503e+00,-7.954386953858627596e-01,-1.183031498270456616e+00,-2.074236055713878368e+00,-1.170928548660907564e+00,-2.020787384303449397e+00,-1.556198841800178423e+00,-1.655860952579679690e+00,1.174207007075870335e+00,6.594310287797815473e-01,-2.505116871446468052e-02,9.954614320212229472e-01,-2.000895741654052706e+00,1.317366282682227663e+00,9.020854678169289986e-01,2.176559367791867761e+00,-2.729727223016226834e+00,-8.521834598655335657e-01,1.758235834797022834e+00,-9.090397349867511689e-01,-3.179298567249882801e+00,-1.169960142044676354e+00,2.415145865952897264e+00,-2.849402159842951421e-01,2.067710845632347583e-01,1.389468655032167987e+00,-3.148411627517500921e+00,-2.013219069340930201e+00,-3.994008051868034315e-01,-2.100371153523183487e+00,1.499753655986992174e+00
2.114522824827860248e-01,3.112387820573218056e-01,5.359838443723367041e-01,-6.058778784532472539e-01,-2.011430578226476307e+00,-8.317763448758452860e-01,1.874812620484555659e+00,-8.763180776257224469e-01,-1.812334352186794950e+00,2.724475880554238394e+00,3.269343528837126200e+00,-1.166418023728751363e+00,2.411383727727517190e+00,1.398429345580786798e+00,-3.745467756235745238e-01,-1.082432041723378202e-01,9.186627869926112799e-01,-1.606651574353465062e+00,-2.114550025706067427e+00,6.615772188082833516e-01,-2.595537438039738354e-01,-8.684472862611811728e-01,8.565280323080436409e-01,-7.584826829351223321e-01,1.494605038727817026e-01,-1.940047266306981877e+00,-1.285666809239261778e-02,7.274035106297904729e-01,8.804828078725965845e-01,1.907944998335708020e-01,9.709953655414628182e-01,1.029329908566987001e-01,-1.014448637379178342e+00,-3.612487830613824724e-01,-5.727588868440932623e-01,1.540779511487108566e+00,1.083233102445930296e+00,4.458495811873121051e-01,-8.381886282138066857e-01,-1.558376059305640826e+00,2.797348898381589732e-01,3.330118809652811152e-01,1.400435266014334657e+00,-8.491382207765596490e-01,4.649319035123683497e-01,-2.433395925630280399e+00,1.716201036307915428e+00,-8.762914965402009981e-01,-5.272242102654989271e-01,-4.649162765209002846e-01,2.619390143856941577e+00,-6.090569663932898781e-01,-5.388216632613757051e-01,3.458093264067192418e+00,-1.501618236048499311e+00,1.934524597289782655e+00,3.193496362221494689e+00,-1.328018682824675833e+00,-2.660558650401553482e+00,7.080729266001491995e-01,1.359398933633786166e+00,6.949012916230287162e-01,-1.909486613046780468e+00,1.253222541986712901e+00,2.075803033329178593e+00,-6.034289341050669275e-01,-5.830294801167532626e-01,1.336683940996916675e-01,1.162146899095339581e-01,8.058215048860957186e-01,-2.063415094062643895e-01,2.295399520792635872e+00,-3.867869073448844119e-01,1.852425902232917920e+00,-9.107231922876347641e-01,-2.589286218572562359e-01,1.243084195243082002e+00,8.317461289897695731e-02,-8.322655613448538547e-01,8.641340977288997083e-01,1.665778890292098247e+00,-9.845395614683118135e-02,-1.055259684756908678e+00,2.418406701978223605e+00,-1.540434372950130859e+00,6.775697204939730156e-01,1.047496725629060710e-01,3.920738858924516790e-01,9.936717527206078149e-01,2.062728851126178320e+00,1.835437581474471003e+00,-2.410001870301413440e+00,-1.000085723733604048e+00,1.604162548921550302e+00,-7.933117024447979837e-01,-5.895310629040555472e-01,-4.390763490567908267e-01,-5.489057178467290354e-01,1.083782005045327068e+00,5.368599468410532038e-01,2.049339096974360785e+00
1.377882159816097518e+00,-1.364232910411267818e+00,-8.053228761693705939e-01,1.276101649280794170e+00,-1.028129969987740866e+00,1.025240661729266645e+00,-1.461031128880923680e+00,-7.618292950286635890e-01,2.978399809740551324e-02,9.384512159647957485e-01,1.514344552474834904e+00,-1.195542718098687063e+00,-6.113034546554363402e-01,-3.690179250393514465e+00,-2.964050482240278006e-01,2.010845374599124380e+00,-1.462013387676254217e+00,1.449009396471421907e+00,1.567548636897095005e+00,-2.913995136872239433e-01,-2.541771841283302802e+00,5.707998920166304502e-02,2.442161857319068430e-01,-2.166262976579236721e+00,-1.319705397471820918e+00,1.994721802982901249e+00,1.059075587801333457e-01,-1.937120731967015397e+00,-1.992043847880939911e-01,-7.729016212455545043e-01,1.107540274792207097e-01,4.661707117447476123e-01,6.105110857726259166e-01,-8.961166222026903938e-01,-7.523426400469770958e-02,1.493979402575704274e+00,2.939827165783492902e-01,-2.183850559276362180e+00,1.888179341232518738e-01,1.924840916910836919e+00,6.736235537187219569e-01,1.954458511711350543e-01,5.086968453529159273e-01,-1.143644013824904659e+00,-3.948163380466504502e-02,6.789827224751864287e-01,3.755878790325758665e+00,-2.134487175496328604e+00,2.911071529006409864e-01,2.541949457409276025e+00,3.723343426961051028e-02,1.112785579859546958e+00,-2.662611175050189072e+00,1.886091633931043177e+00,-5.274259092243667180e-01,1.381848937625489993e-01,2.127387753086201982e+00,2.981000509080613092e+00,-2.878933552747248825e+00,2.810317838926548628e+00,1.544499106845519387e-01,1.968944516068809270e+00,2.271163995709687633e+00,-2.219730176516617970e+00,-1.403378572406897562e-01,1.207033345162578791e-01,1.469038239717665117e+00,2.737391566066215365e+00,-2.312253998472820982e+00,2.645624370205887477e+00,-1.881225173885743285e+00,-1.071625936799869727e+00,-1.426217270116861391e+00,2.256108601913136891e+00,1.139182052917714794e+00,1.218144716945685158e+00,-3.820119747396471532e-01,-4.672043608861579100e-01,-2.712018308900211228e+00,6.337720237476484053e-01,-2.896310421009598457e+00,1.346103691609281672e+00,1.704640620411486562e+00,1.490510289167467306e+00,-8.427901368824300965e-01,1.803520252118025191e-01,-3.391169768180460897e-01,-6.947969092392166646e-01,8.782664384337605101e-01,-3.408157619546954842e-01,1.199233590768672197e+00,1.655954312052867194e-01,4.961011929633764583e-01,9.398284259396240126e-01,-2.507448302221781500e+00,1.640661553468571787e+00,-3.486611471484475366e-01,1.012814498698826782e+00,-5.845456723008096711e-01,1.574789690709518908e+00,8.769156596904514878e-01
1.023827141217660941e+00,5.643122788287258107e-01,2.033334016310799797e+00,4.797077335768779038e-01,2.754066602945497433e-01,-1.896798377751531373e+00,7.218702911249231802e-01,4.558169576031181891e-02,5.652298249610379077e-01,2.412331707061375674e+00,8.457890555136168276e-01,-5.372726885761208715e-01,-5.527027589124692275e-01,2.366650341120269729e+00,-5.137756099041537183e-01,1.087172564768407040e-01,-3.643889482599119156e-01,2.286079515726882949e+00,-1.170311269945943922e+00,3.993432240084293650e-02,-1.532993281194417801e+00,3.064940581348948312e-01,1.407777731099820295e+00,1.429785721410046673e+00,2.633009233963643503e+00,-8.185742882789867059e-01,6.649355693383006694e-01,-1.707031206393360145e+00,-4.410584420770005121e-01,6.544872679555817641e-01,6.596142675877797457e-01,-3.881917140487835954e-02,-4.960719407289750360e-01,-6.501840176518549619e-01,-2.408840742736565940e-02,-6.527138052784137168e-02,-3.901928114118233815e-01,5.428562641699916647e-01,-2.162279150533539807e-01,-1.965593394442614272e+00,5.149964485975305761e-01,-4.423390793774365642e-02,3.014980944459949352e+00,1.231818184685358197e+00,-6.847669766160617844e-01,2.630693447000370111e-01,-1.470245317547647534e+00,1.323127230630615658e+00,-1.060894071297002528e+00,-6.390819080829746035e-01,5.634165404442020852e-02,6.593242462040314056e-01,8.569657566587837172e-01,-2.191313171501991786e+00,1.582031118387942303e+00,-8.617741200195471185e-01,1.673863667031479097e-01,6.380391704297811994e-01,7.068772895874485263e-02,7.876005094454893163e-01,3.398371397523995974e-01,-1.147791746508393107e+00,1.630721330825483095e+00,-5.801682313311500305e-01,-7.046928933906845272e-01,-4.454942899328577233e-01,1.394233703164089455e+00,9.254705703480127221e-01,-9.672598653074798714e-01,1.337299151991293789e+00,5.037270084319599439e-01,-5.500578429429333616e-01,-4.102712209700720147e-01,1.627686347261554922e-01,-2.965467796617111962e-02,-2.149223353761694266e+00,7.252645450506139957e-01,-1.352148276543008454e-01,-1.350770703045802268e+00,6.102968139717492024e-02,-2.250534637846437758e-01,1.156487042785415920e+00,1.638048111697433917e+00,1.729139807357866543e+00,8.151513594041465138e-01,-1.355688458304577182e+00,1.049909386233918385e+00,-2.103144184928790184e-01,-7.664647706680207673e-01,-1.455054132260626742e+00,-1.699520822557173183e+00,3.957637639052685730e-01,9.928169258417575138e-01,-9.472037640787868418e-02,1.409559836765869711e+00,1.597010630389301911e+00,1.280028124603076689e+00,3.846376893480664361e+00,2.223454681812502720e+00,6.264972623606812618e-01,7.762012901028977341e-01
-1.031619190656873908e+00,5.807520164072155905e-02,-8.390715998357465288e-01,-1.598555813681503457e+00,1.661095888077771088e+00,5.667733966354231434e-01,5.405118450557080401e-01,1.303615968048391194e+00,1.969919749440759427e+00,1.636127294332537785e+00,-6.577369035778189987e-01,-6.942387407303048930e-01,1.828621214881296808e+00,5.979008540689702000e-01,8.068172967808843188e-01,-2.020386210961603035e-01,-2.186404713286436985e-01,6.043115955158577801e-01,-9.049563023398409234e-01,7.644093266791807117e-01,-5.344581230784396508e-01,-1.518449839606227814e+00,-1.525580499485464259e+00,1.265357713972517395e+00,-3.004079463534499173e-01,-1.342985619776750905e+00,9.983381543623460752e-01,4.359282389960647541e-01,-7.785976272319307112e-01,2.355814267925623096e+00,-1.824034939838016234e-01,-3.937506806486755218e-01,-6.764099508561851604e-01,-7.433395707931166052e-02,5.633437542102959217e-01,-1.360593565031523067e+00,-3.435287787162645046e+00,-9.330635078743388933e-01,2.096913790279403944e+00,-1.161752063049616757e+00,-9.548130422486135194e-01,-1.328269447844933060e+00,-6.105556644333220984e-01,1.420614306481862155e+00,6.655637564070245038e-02,-3.878515833075749097e-01,5.304576248669794492e-01,-9.625303112017118412e-01,-1.246609529632623614e+00,-1.215960194260520405e-01,-3.568153752167159687e-01,1.034288826493987790e+00,-4.226964750011594218e-01,-2.171985032198017862e+00,1.200936618384121024e+00,1.442578017050627714e+00,-8.111975742110374421e-01,-5.380181625670416024e-01,-5.427413093025238444e-01,-3.518511966977683758e-01,9.245569655228526029e-01,1.008799298210368844e+00,6.966627528540787484e-01,-2.572936224238815683e-02,-2.004270202549950142e+00,-7.198631432678159747e-02,-3.185130476340700234e+00,-6.249838385501594873e-01,-5.777194553121122178e-01,-1.143590871666298359e+00,1.316404546768637385e+00,8.780819991527257784e-01,-9.945102532971727971e-01,8.727016885416801761e-01,1.220695916740943021e+00,2.156323787564676575e+00,-9.165902275403505772e-01,3.672627629494928936e-01,-3.078849550746652966e-03,1.969420799518665360e-02,1.282916087753091183e+00,2.670950497822493386e+00,-1.538746178098524264e-01,-7.449861483958323261e-01,-1.457866366393894664e+00,7.686809071598398324e-01,-9.568748387858138083e-01,-3.388296221627975058e+00,-7.101654337739988776e-01,8.559511907012968823e-01,5.078928334876542383e-02,-1.495516615398543303e+00,5.256436507822596221e-02,-3.289145854703465766e-01,-6.428603759973723353e-01,-4.938235598233833845e-01,-3.030376525057849046e-01,-1.080651092689032255e+00,2.461769819942429383e+00,2.725245604449825221e-01,5.679269715573814770e-02
-2.388434702557475919e+00,-4.991815564156044105e-01,9.919126079105820004e-01,-5.431863413058093393e-01,6.827195229416759270e-01,1.889980815855341501e+00,1.045002306817069959e+00,-3.781327838799656837e-01,2.784572042211135301e+00,-7.969125818872493383e-01,8.176531555289129338e-01,1.963652520421265368e+00,-9.653399238757806033e-01,4.530759574413054103e-01,-3.848858934941289389e-01,2.218150107721307052e+00,-5.760506826581034412e-01,2.110555918993717306e+00,-3.939315633094466751e-01,9.474777549420221323e-01,3.541550208294089064e+00,-1.747864612499521630e+00,1.023533594838067051e+00,1.186252883288366755e+00,-1.624962527148779978e+00,1.675564573013451075e-01,-5.665960148498084825e-01,2.638188147842737141e+00,1.110739997560513670e+00,-6.063278440013731424e-02,2.120327399834266213e+00,-2.784566776467592430e-01,2.388337582633546674e+00,1.033990503453824816e+00,1.111740171276135447e+00,4.334771418425558132e-01,1.824653643413080228e+00,1.081880089516605414e+00,-1.748808618509974266e+00,-1.452978202838033639e-01,-1.869897413569560518e+00,1.443718157628288423e-01,8.515979246024719673e-01,2.566297010851462668e-01,-4.713412784388235771e-02,5.660398147642462519e-01,-1.578531362236971436e+00,-6.274870303945432326e-01,4.889187265654709180e-01,1.056489264910839054e+00,2.223620481437927898e-01,-8.425883208902769095e-01,1.441516948452102209e+00,-4.934515706053521078e-01,8.103627520290137554e-01,-1.103923918283260530e-01,-7.815350422833950983e-01,-7.015252300730075163e-02,7.935750310576267230e-01,4.372366617448285309e-02,3.296886035182401975e-01,-2.948116153064714307e-01,5.748274655481454554e-01,2.867456340251170133e+00,-1.840476028167509437e+00,8.354892085464115103e-01,2.368629005913438945e+00,-1.112553430348727668e+00,-1.786367381690719958e+00,-1.385569340940819183e+00,1.752161271932547892e+00,2.748550451721883392e-01,1.030666349912722435e+00,-1.186818243369532011e+00,2.823355190054329111e-01,-2.330791409223179345e-01,4.293328982216904621e-01,-1.248786941858210375e-01,1.630330753776959130e+00,-1.369998408387827382e+00,7.369689235488178225e-01,4.675699339888700901e-01,-1.387588667374423990e+00,1.360657902625533211e+00,1.328890480913774153e-01,-5.586322069378887312e-01,3.391450042368029938e-01,-1.256766063578534487e+00,1.808159414276868659e-01,4.702297513325518485e-01,-1.153222557686951477e+00,-1.249110939642365858e+00,4.443956575995538505e-01,-1.822219873386372591e+00,-3.514974880766585930e+00,6.150894976379480683e-01,-9.573157862816772390e-01,-2.640004892223653865e+00,1.593795863319428241e+00,2.582815525221861530e-01,7.477877284201794872e-01
1.757302474715938923e+00,-1.713004078370705452e+00,1.083022118154264524e+00,-1.604433025204322627e+00,-1.185767700623007181e+00,-1.017714958482681231e+00,2.194054968615870127e+00,8.664217699828895281e-02,-1.195471194869795611e-01,-2.055676386716037973e-01,-2.407994366636172057e+00,-4.671994476755810810e-01,6.389766619656871427e-01,-3.632744908873259404e-01,1.457815970383165682e+00,-1.712249265399201636e-01,-1.022112847446644102e+00,-8.219798045500444905e-01,1.383855726699942501e+00,6.052585207727952943e-01,-1.611343661951816886e+00,-2.455263056202823257e+00,-3.006975903992812338e+00,7.064135139000581320e-01,2.011822823504919810e+00,-1.563510595465441022e-01,4.248187244767046705e-02,1.351572923181878938e+00,1.719564388447724967e+00,9.868467646832923545e-01,-1.886040727537697803e+00,2.767829788502365496e+00,-1.841440727874364303e+00,-3.876323653169834738e-01,2.248308979795856644e+00,3.445115028174051686e-01,1.694845980683696185e+00,1.189894124739992787e+00,9.483026133298114724e-01,1.307535731139039203e+00,1.110866166592567872e+00,3.980687485348388122e-01,9.352475571643062979e-01,-6.664598046217681260e-01,-2.231520262975530855e+00,3.788274877378783878e-01,-2.598061513903996200e+00,-1.538226137922492076e-01,2.464217984607065259e-01,1.723189348124863018e+00,-2.858791743170333022e-01,-3.052674555397160150e-01,1.786595028724622836e+00,-1.398108244024060864e+00,-2.657144154067871411e-01,-1.698134669275101594e+00,-1.116540365285791037e+00,2.158657386361590991e+00,-1.016456229648550480e-01,8.252655855329719126e-01,3.951832598468337787e-01,1.085579748968759750e+00,-1.056040477145874457e+00,5.234203680625181265e-01,9.620376822807756578e-02,9.491446206534220886e-02,-6.719059856943810916e-01,1.000261843093893210e+00,-1.032967169194656476e+00,1.559850485323468483e+00,-3.410795201527356824e+00,-3.569445174488780070e-01,-1.662125523799925952e+00,5.790998214188740612e-01,4.034862909751091742e+00,1.037396078473867611e+00,4.569270931250842827e-01,2.481409081395124616e+00,-1.871086052229603836e-01,2.750092895804168602e+00,1.362228299923546437e+00,-5.199029206216768673e-01,-1.310422398174730718e+00,3.285622281980399517e+00,-9.276675961457973851e-03,-3.794699526827747249e+00,-1.029978511001701680e+00,2.294726410301288322e+00,1.344791108876333130e+00,-2.193914644749708209e-01,1.267557568288802949e+00,-2.257583598587177831e-01,2.793679704288468457e+00,-1.784256144153928136e-01,-1.284397283924626265e+00,-2.622804498588234612e+00,-1.791433843113042323e+00,-1.977136978564920211e+00,-8.236064681923681990e-03,2.445400762842114828e-01,9.931245837362414619e-01
